id,size,storage,complexity,codec,level,compress,decompress,dc_no_cache,ratio
231,small,esb,arange,tables_blosc_blosclz,1,0.03817105293273926,0.0017814159393310547,0.005865669250488282,64.6949654491609
232,large,ephemeral,poisson,tables,0,0.8510703245798746,0.13234845797220865,0.43366726239522296,0.99982409710938
233,small,ephemeral,linspace,tables_lzo,9,0.036026811599731444,0.0026447296142578123,0.006762409210205078,19.89707779886148
234,small,esb,neuronal,zfile,9,0.5380826950073242,0.004639291763305664,0.008070802688598633,2.30683905656351
235,small,esb,linspace,tables_zlib,7,0.04721169471740723,0.0035658836364746093,0.007859563827514649,38.40234389305988
236,large,ephemeral,poisson,npz,1,4.766159613927205,0.38080334663391113,0.38998913764953613,11.198244977200915
237,small,ephemeral,linspace,tables_blosc_lz4,7,0.0355414867401123,0.0018811702728271484,0.006175327301025391,12.729917082468344
238,large,ephemeral,neuronal,zfile,3,3.933128515879313,0.6898455619812012,0.8258322874704996,2.3677694893160255
239,large,esb,bitcoin,bloscpack_blosclz,3,1.222167174021403,0.08320951461791992,0.6045602957407633,1.1766454435112819
240,mid,ephemeral,linspace,tables_blosc_blosclz,3,0.05656806627909342,0.007215181986490886,0.019756396611531574,6.994880798792845
241,large,esb,bitcoin,tables_blosc_zlib,7,6.591573715209961,0.6872054735819498,0.7811127503712972,1.6178841670256303
242,large,esb,poisson,tables_zlib,5,1.5722871621449788,0.4311966896057129,0.44188570976257324,15.511463227774763
243,small,esb,bitcoin,tables_blosc_lz4hc,1,0.06017661094665527,0.0022761344909667967,0.007516908645629883,1.4319429176197467
244,small,ephemeral,arange,tables_zlib,7,0.04262456893920898,0.004181814193725586,0.00821223258972168,85.24315096333632
245,small,ephemeral,neuronal,tables_blosc_blosclz,7,0.06289520263671874,0.002123260498046875,0.007903337478637695,1.7635663673502338
246,mid,ephemeral,arange,npy,0,0.10832397143046062,0.0018032391866048176,0.04463299115498861,0.999992370663676
247,small,ephemeral,linspace,bloscpack_snappy,7,0.031551551818847653,0.0005656719207763672,0.0021345138549804686,13.587694859467934
248,large,ephemeral,linspace,bloscpack_snappy,7,0.14658395449320474,0.0792548656463623,0.08626707394917806,11.934835173490447
249,mid,esb,linspace,tables_blosc_zlib,3,0.08219464619954427,0.018177111943562824,0.03099171320597331,26.10957007614428
250,mid,ephemeral,neuronal,bloscpack_lz4,9,0.08389790852864583,0.005220572153727214,0.03027939796447754,1.688086450807961
251,large,esb,neuronal,tables_blosc_snappy,5,0.8110702832539877,0.1816568374633789,0.4031270345052083,1.7249576470104784
252,mid,ephemeral,neuronal,zfile,7,1.4629380702972412,0.04373319943745931,0.06893165906270345,2.3836294601158015
253,large,esb,bitcoin,bloscpack_blosclz,5,1.1018367608388264,0.08886194229125977,0.5762650966644287,1.232562734776779
254,large,ephemeral,linspace,bloscpack_lz4,7,0.10933510462443034,0.07530792554219563,0.07887959480285645,20.47772025379987
255,mid,esb,bitcoin,npz,1,0.48293908437093097,0.05149674415588379,0.06339041392008464,3.3838786087248365
256,small,ephemeral,arange,bloscpack_snappy,3,0.03046307563781738,0.0005932807922363281,0.0019498348236083984,14.796184455607609
257,large,esb,linspace,tables_blosc_zlib,1,0.6827869415283203,0.22092882792154947,0.2309239705403646,23.902393211802025
258,small,esb,neuronal,tables_blosc_zlib,7,0.0877863883972168,0.005684757232666015,0.010381317138671875,2.36477340640258
259,mid,esb,linspace,bloscpack_lz4,5,0.054027557373046875,0.0027643839518229165,0.007993618647257486,10.167802643534047
260,small,esb,poisson,tables_zlib,5,0.050665998458862306,0.004791164398193359,0.009019565582275391,14.492101444267846
261,small,esb,arange,tables_blosc_zlib,7,0.04684357643127442,0.003801774978637695,0.008040857315063477,71.9780340472268
262,mid,esb,poisson,tables_blosc_lz4hc,1,0.09494638442993164,0.006498893102010091,0.01958632469177246,9.827642117930656
263,small,esb,arange,bloscpack_zlib,3,0.037486696243286134,0.0008196830749511719,0.002252817153930664,100.43831417624521
264,mid,ephemeral,poisson,tables_blosc_lz4hc,1,0.08297101656595866,0.0065317948659261065,0.019071181615193684,9.8280105649314
265,mid,esb,neuronal,tables_blosc_lz4,1,0.12607868512471518,0.008846918741861979,0.03041378657023112,1.587960422141212
266,large,esb,bitcoin,tables_blosc_snappy,5,1.1308948993682861,0.17184106508890787,0.5451229413350424,1.3064996794105839
267,mid,ephemeral,linspace,bloscpack_snappy,3,0.044852495193481445,0.003446181615193685,0.011966864267985025,5.758558954363227
268,large,ephemeral,neuronal,tables_blosc_snappy,9,0.7328986326853434,0.22103404998779297,0.27298545837402344,1.8767386204008807
269,mid,ephemeral,neuronal,bloscpack_snappy,7,0.07361451784769694,0.00502777099609375,0.02718655268351237,1.8576687725216048
270,small,esb,linspace,tables_blosc_blosclz,5,0.04021234512329101,0.002069854736328125,0.00637521743774414,10.702157627222437
271,small,esb,linspace,tables_blosc_lz4hc,1,0.04369711875915527,0.0018583297729492187,0.006043195724487305,17.248017896502944
272,large,esb,linspace,tables_lzo,7,0.3062952359517415,0.23757338523864746,0.24796136220296225,22.044917916226133
273,mid,esb,poisson,tables_blosc_lz4,9,0.06373922030131023,0.006537199020385742,0.019343773523966473,9.537598700397394
274,small,esb,poisson,bloscpack_lz4,1,0.03759479522705078,0.0005344390869140625,0.0020218849182128905,8.093362148811362
275,mid,ephemeral,linspace,zfile,5,0.5452237129211426,0.05641015370686849,0.08869123458862305,1.676266332620672
276,small,esb,arange,tables_zlib,7,0.045113420486450194,0.004163169860839843,0.008536481857299804,85.24315096333632
277,large,esb,linspace,tables_blosc_lz4hc,1,0.7805320421854655,0.15618093808492026,0.16529949506123862,24.382171262746812
278,large,esb,linspace,tables_zlib,9,0.971650759379069,0.31694722175598145,0.32747316360473633,55.166434302249115
279,large,ephemeral,arange,bloscpack_snappy,7,0.11712058385213216,0.08092180887858073,0.08451581001281738,19.874721565571022
280,large,ephemeral,arange,tables_lzo,9,0.15706706047058105,0.30887707074483234,0.3162558078765869,130.9801501696935
281,mid,ephemeral,arange,tables_lzo,7,0.04619479179382324,0.02119787534077962,0.03360581398010254,107.94371068858669
282,small,ephemeral,poisson,tables_blosc_lz4,1,0.03538613319396973,0.0018926620483398437,0.006126308441162109,8.898755876911588
283,small,ephemeral,neuronal,tables_blosc_zlib,1,0.0453885555267334,0.005795097351074219,0.010711765289306641,2.312016986636033
284,large,ephemeral,bitcoin,tables_blosc_zlib,1,2.122810125350952,0.4610923131306966,0.5310172239939371,1.582827089285235
285,mid,ephemeral,arange,tables,0,0.10390448570251465,0.004393100738525391,0.04783256848653158,0.9992406892955488
286,large,esb,neuronal,bloscpack_blosclz,9,0.9373691082000732,0.15667160352071127,0.41984764734903973,1.6663931659725215
287,small,esb,arange,tables_blosc_blosclz,3,0.03732881546020508,0.0028697490692138673,0.006993436813354492,59.93232738911751
288,small,esb,poisson,bloscpack_blosclz,1,0.030979490280151366,0.0004845142364501953,0.0024562358856201174,7.375819476098028
289,mid,ephemeral,arange,zfile,3,0.24940864245096842,0.02647876739501953,0.0426169236501058,5.303979188259151
290,mid,esb,bitcoin,tables_blosc_lz4hc,5,0.3006556034088135,0.00968019167582194,0.03275148073832194,1.53946100601073
291,large,ephemeral,linspace,tables_blosc_blosclz,9,0.38780681292215985,0.1477963924407959,0.155958890914917,43.42979834461004
292,mid,esb,neuronal,tables_blosc_lz4hc,1,0.2074421246846517,0.00995016098022461,0.030655304590861004,1.7383577431800308
293,mid,esb,arange,tables_zlib,7,0.11395613352457683,0.028484582901000977,0.041122833887736,166.96006623781923
294,small,esb,poisson,zfile,1,0.043057727813720706,0.002739238739013672,0.005100393295288086,8.040055513383786
295,large,ephemeral,poisson,bloscpack_snappy,3,0.20250360171000162,0.0851593017578125,0.10499167442321777,6.2726304560227755
296,large,esb,poisson,tables_blosc_lz4hc,5,0.7159477869669596,0.1588137944539388,0.17252103487650552,10.94744552539806
297,large,ephemeral,poisson,tables_zlib,9,1.9597333272298176,0.4321811993916829,0.4425214131673177,15.490271824595172
298,mid,esb,poisson,tables_blosc_blosclz,1,0.09051330884297688,0.006525278091430664,0.019414107004801433,9.827144758298813
299,mid,ephemeral,bitcoin,bloscpack_lz4hc,7,0.7641176382700602,0.00811330477396647,0.03998557726542155,1.5916345440870547
300,mid,ephemeral,bitcoin,bloscpack_blosclz,5,0.0977015495300293,0.0033822059631347656,0.03376539548238119,1.3319206809489192
301,small,esb,bitcoin,tables_blosc_snappy,3,0.047924041748046875,0.0026033401489257814,0.007876205444335937,1.4090430220807981
302,mid,esb,neuronal,bloscpack_snappy,1,0.10585427284240723,0.005510091781616211,0.02379433314005534,1.623703454110978
303,large,ephemeral,poisson,bloscpack_zlib,5,0.6489206949869791,0.16692256927490234,0.16705870628356934,16.183948692961117
304,small,ephemeral,bitcoin,tables_blosc_zlib,3,0.05790896415710449,0.007866859436035156,0.012865304946899414,1.716214225623668
305,large,esb,neuronal,bloscpack_lz4,1,0.8359998067220052,0.09307543436686198,0.4395768642425537,1.587589183379847
306,small,esb,bitcoin,tables_zlib,7,0.09455242156982421,0.007717561721801758,0.012489795684814453,1.7215424296205328
307,large,esb,neuronal,bloscpack_zlib,3,1.322014331817627,0.16659768422444662,0.26417358716328937,2.5098513801745925
308,large,ephemeral,neuronal,tables_lzo,9,0.685353676478068,0.3016289869944255,0.3677050272623698,1.7080591351882048
309,small,ephemeral,linspace,bloscpack_lz4,9,0.029366779327392577,0.0005508899688720703,0.002080488204956055,24.734066141435108
310,large,esb,neuronal,tables_blosc_zlib,7,12.10397203763326,0.47252321243286133,0.49798107147216797,2.5571844126019547
311,mid,esb,linspace,bloscpack_blosclz,1,0.07405543327331543,0.0027436415354410806,0.015202840169270834,3.1858751239621212
312,small,ephemeral,arange,zfile,3,0.049909543991088864,0.002940464019775391,0.005596590042114258,5.296105863932522
313,small,esb,linspace,bloscpack_blosclz,9,0.03360424041748047,0.0005286216735839843,0.001985979080200195,37.51613595706619
314,small,ephemeral,neuronal,tables_blosc_lz4,5,0.03659133911132813,0.002235555648803711,0.007730627059936523,1.604058118225124
315,large,ephemeral,bitcoin,tables_blosc_blosclz,5,0.6593833764394125,0.17123174667358398,0.3504676818847656,1.326640196430239
316,large,ephemeral,neuronal,tables_lzo,5,0.6646345456441244,0.3012297948201497,0.3804175853729248,1.7080591351882048
317,mid,esb,bitcoin,tables_blosc_lz4,5,0.13110478719075522,0.009756644566853842,0.032835165659586586,1.4724409504103508
318,large,esb,arange,tables_blosc_zlib,7,0.6232146422068278,0.33336758613586426,0.3410966396331787,224.79922821309893
319,large,esb,arange,bloscpack_snappy,5,0.134628693262736,0.08088986078898112,0.08684539794921875,17.423045071654453
320,mid,esb,bitcoin,tables_zlib,9,0.7818862597147623,0.05718843142191569,0.07255991299947102,1.7064244788174594
321,mid,ephemeral,neuronal,tables_blosc_zlib,9,0.7256576220194498,0.04055245717366537,0.055039564768473305,2.5309264764236605
322,large,esb,linspace,tables_zlib,3,0.533945639928182,0.2913394769032796,0.3020603656768799,32.1998734822476
323,large,ephemeral,linspace,tables_blosc_lz4hc,5,0.38832418123881024,0.14745434125264487,0.1558553377787272,43.42922274573733
324,mid,ephemeral,bitcoin,tables_blosc_lz4,7,0.11467202504475911,0.00998838742574056,0.03547366460164388,1.4845836770210465
325,mid,esb,linspace,bloscpack_snappy,3,0.0556794802347819,0.003439664840698242,0.010032097498575846,5.758558954363227
326,mid,esb,bitcoin,bloscpack_lz4hc,1,0.15288543701171875,0.004186948140462239,0.02510547637939453,1.5144271042150739
327,mid,ephemeral,poisson,bloscpack_snappy,7,0.04349271456400553,0.0037807623545328775,0.010772466659545898,6.926935867234434
328,large,esb,linspace,bloscpack_zlib,1,0.36903031667073566,0.11159276962280273,0.11681238810221355,24.026168638877
329,small,esb,bitcoin,bloscpack_lz4hc,1,0.046490478515625,0.0007237434387207031,0.004554843902587891,1.4517784208121616
330,large,esb,linspace,tables_zlib,5,0.8870755036671957,0.31890543301900226,0.3278413613637288,52.52826226459802
331,mid,ephemeral,neuronal,bloscpack_zlib,7,1.9472933610280354,0.03441786766052246,0.05622458457946777,2.6151388230059673
332,mid,esb,poisson,tables_blosc_snappy,9,0.0683751900990804,0.010168155034383139,0.022892077763875324,6.888022082114249
333,large,esb,arange,npy,0,1.247581958770752,0.08517257372538249,0.7225460211435953,0.9999992370611289
334,mid,esb,linspace,bloscpack_zlib,9,0.11972737312316895,0.015647331873575848,0.02425106366475423,88.85710169735694
335,large,ephemeral,arange,bloscpack_lz4,5,0.0858297348022461,0.07267872492472331,0.07533701260884602,58.542773045812474
336,small,esb,linspace,bloscpack_snappy,5,0.037760353088378905,0.000630331039428711,0.0023726463317871095,8.582012227560298
337,small,esb,linspace,npz,1,0.11228508949279785,0.00747532844543457,0.012421846389770508,1.508492839314358
338,large,esb,poisson,bloscpack_blosclz,1,0.22794214884440103,0.07142210006713867,0.08778055508931477,7.412354640723727
339,large,ephemeral,arange,tables_blosc_blosclz,3,0.17177788416544595,0.15618364016215006,0.16539597511291504,14.89603505805126
340,large,esb,neuronal,tables_blosc_lz4hc,1,1.7425487041473389,0.1830566724141439,0.39794174830118817,1.739676461217334
341,small,ephemeral,poisson,bloscpack_blosclz,7,0.03142542839050293,0.0006122112274169922,0.0020741939544677733,11.06945221531348
342,mid,esb,neuronal,tables_blosc_zlib,7,0.7364551226298014,0.04036466280619303,0.054724693298339844,2.5307145172357286
343,mid,ephemeral,linspace,tables_zlib,3,0.0832667350769043,0.020830074946085613,0.03334935506184896,24.682597969982865
344,small,esb,arange,tables_blosc_snappy,5,0.04086141586303711,0.0020744800567626953,0.006181669235229492,17.698082635700782
345,small,ephemeral,linspace,npy,0,0.03263239860534668,0.0006246566772460938,0.005971384048461914,0.9999237118750095
346,small,esb,bitcoin,zfile,5,0.06512336730957032,0.003975439071655274,0.006720256805419922,4.2918140144073345
347,mid,ephemeral,linspace,tables_blosc_snappy,9,0.048087755839029946,0.008037885030110678,0.020700454711914062,11.789316516551631
348,mid,ephemeral,bitcoin,bloscpack_blosclz,1,0.0912330150604248,0.003187974294026693,0.0364534060160319,1.2452596573070542
349,small,ephemeral,poisson,tables,0,0.037817955017089844,0.0015645503997802734,0.009099817276000977,0.9964118469865596
350,mid,ephemeral,bitcoin,tables_blosc_lz4,9,0.12114882469177246,0.010003169377644857,0.035805861155192055,1.4845836770210465
351,large,ephemeral,poisson,bloscpack_lz4hc,7,0.9452657699584961,0.1527871290842692,0.16087214152018228,12.09542523844486
352,mid,ephemeral,poisson,bloscpack_blosclz,1,0.045771121978759766,0.001965681711832682,0.009431123733520508,7.408975480435646
353,mid,ephemeral,linspace,tables_lzo,3,0.04997436205546061,0.015192826588948568,0.027595678965250652,19.62982168764918
354,large,esb,poisson,tables_lzo,3,0.32427342732747394,0.346513827641805,0.3585224151611328,10.131515609326154
355,large,esb,poisson,npy,0,1.231473684310913,0.08417781194051106,0.7189489205678304,0.9999992370611289
356,mid,ephemeral,poisson,tables_lzo,9,0.056948582331339516,0.02509284019470215,0.03795949618021647,9.825837126884203
357,large,esb,bitcoin,bloscpack_lz4,1,0.9652621746063232,0.09247477849324544,0.534512440363566,1.319006211358262
358,mid,esb,neuronal,tables_lzo,9,0.11965322494506836,0.018884976704915363,0.03554304440816244,1.8160540706711639
359,large,ephemeral,arange,bloscpack_zlib,1,0.281186580657959,0.10318382581075032,0.10430407524108887,107.63059464031302
360,small,ephemeral,arange,tables_blosc_blosclz,5,0.03570899963378906,0.0017948150634765625,0.005778789520263672,64.6949654491609
361,small,ephemeral,linspace,bloscpack_lz4,3,0.031411170959472656,0.0006040096282958985,0.0026495933532714845,9.203363350711816
362,large,esb,neuronal,bloscpack_blosclz,7,0.7857974370320638,0.12746246655782065,0.37795543670654297,1.8123149846500182
363,mid,esb,linspace,bloscpack_zlib,5,0.07910275459289551,0.0073931217193603516,0.012499650319417318,50.42612639040506
364,large,esb,bitcoin,tables_lzo,7,1.219869057337443,0.29425398508707684,0.5307842095692953,1.3400248870016618
365,large,ephemeral,arange,bloscpack_lz4hc,9,0.31033770243326825,0.1431427001953125,0.14803632100423178,160.05666068310316
366,small,esb,linspace,bloscpack_zlib,7,0.043938732147216795,0.0018168449401855468,0.004064607620239258,61.16642361313656
367,small,ephemeral,bitcoin,zfile,9,0.15612120628356935,0.003920698165893554,0.007076644897460937,4.33930625791447
368,large,ephemeral,linspace,npz,1,9.514861106872559,0.7761754989624023,0.8606063524881998,1.6109685285808582
369,small,ephemeral,arange,tables_blosc_snappy,1,0.03564510345458984,0.002077817916870117,0.006106090545654297,17.698082635700782
370,mid,esb,neuronal,tables_blosc_zlib,5,0.4906649589538574,0.04114063580830892,0.05538010597229004,2.544588960366258
371,small,esb,poisson,tables_blosc_blosclz,1,0.04473695755004883,0.003415203094482422,0.007546329498291015,13.688445622234116
372,small,esb,arange,tables_blosc_zlib,5,0.045269775390625,0.0037888050079345702,0.007903528213500977,71.9780340472268
373,small,ephemeral,poisson,tables_blosc_snappy,1,0.03657064437866211,0.0022408008575439454,0.006594419479370117,6.556304475596184
